Animal,Day,Status,ECConc,PgConc,CORTConc,LogPg,LogEC,LogCORT
Louise02,17,PregSuccess,NA,133.569,NA,4.8946181982499,NA,NA
Louise02,20,PregSuccess,NA,97.283,NA,4.57762425655814,NA,NA
Louise02,21,PregSuccess,NA,84.721,NA,4.43936350481178,NA,NA
Louise02,22,PregSuccess,NA,163.203,NA,5.094994824713995,NA,NA
Louise02,23,PregSuccess,NA,96.79,NA,4.572543683160998,NA,NA
Louise02,24,PregSuccess,NA,59.806,NA,4.091105990371583,NA,NA
Louise02,27,PregSuccess,NA,43.247,NA,3.7669278668102337,NA,NA
Louise02,29,PregSuccess,NA,132.154,NA,4.883967909226341,NA,NA
Louise02,30,PregSuccess,NA,129.423,NA,4.863086109703529,NA,NA
Louise02,31,PregSuccess,NA,45.69,NA,3.8218794555751803,NA,NA
Louise02,34,PregSuccess,NA,61.161,NA,4.113509731483112,NA,NA
Louise02,35,PregSuccess,NA,148.894,NA,5.003234643377742,NA,NA
Louise02,36,PregSuccess,NA,141.364,NA,4.951338124158922,NA,NA
Louise02,41,PregSuccess,NA,69.112,NA,4.235728377056583,NA,NA
Louise02,42,PregSuccess,NA,70.016,NA,4.248723787359461,NA,NA
Louise02,43,PregSuccess,NA,90.509,NA,4.505449293275117,NA,NA
Louise02,44,PregSuccess,NA,73.467,NA,4.2968363258054385,NA,NA
Louise02,45,PregSuccess,NA,66.519,NA,4.197487621138969,NA,NA
Louise02,48,PregSuccess,NA,97.112,NA,4.575864951595502,NA,NA
Louise02,49,PregSuccess,NA,73.542,NA,4.297856671587083,NA,NA
Louise02,50,PregSuccess,NA,85.768,NA,4.451645976553938,NA,NA
Louise02,51,PregSuccess,NA,65.334,NA,4.179512574591979,NA,NA
Louise02,52,PregSuccess,NA,79.07,NA,4.3703335360828355,NA,NA
Louise02,55,PregSuccess,NA,81.135,NA,4.3961144339915,NA,NA
Louise02,56,PregSuccess,NA,64.253,NA,4.162828415292267,NA,NA
Louise02,57,PregSuccess,NA,133.937,NA,4.897369540142367,NA,NA
Louise02,58,PregSuccess,NA,143.119,NA,4.963676452032398,NA,NA
Louise02,59,PregSuccess,NA,124.707,NA,4.825966985833832,NA,NA
Louise02,62,PregSuccess,NA,64.583,NA,4.167951218261704,NA,NA
Louise03,13,NotPreg,1499.222,7.643,3.463094868,2.033790196260747,7.312701585869552,1.242162659789497
Louise03,16,NotPreg,1055.527,3.989,1.988188895,1.3835405729232695,6.961795447254905,0.6872241213261293
Louise03,17,NotPreg,805.667,2.88,2.071850552,1.0577902941478545,6.691670505771325,0.7284421943828022
Louise03,18,NotPreg,1102.319,4.181,4.2253125,1.430550452374428,7.005171421507647,1.44109322257094
Louise03,19,NotPreg,945.137,3.178,1.868385947,1.1562520681145243,6.851329890531067,0.625074928208838
Louise03,20,NotPreg,897.059,1.834,1.072850679,0.6064993738342731,6.799121634700634,0.07031929180244721
Louise03,24,NotPreg,1152.315,3.701,4.41685744,1.308603053404019,7.049528241378617,1.4854284567935534
Louise03,25,NotPreg,958.732,3.635,3.657856064,1.2906091109854827,6.8656115780593305,1.2968772009167628
Louise03,26,NotPreg,928.105,2.186,2.365746347,0.7820733897543468,6.8331448729373365,0.8610935522858117
Louise03,30,NotPreg,1254.317,4.109,3.168141188,1.4131796899012727,7.134346480315168,1.1531450398782956
Louise03,31,NotPreg,955.06,2.893,2.72521148,1.062294025993998,6.861774165732314,1.0025460324433633
Louise03,32,NotPreg,1301.583,6,4.757865169,1.791759469228055,7.171336494971348,1.5597990737322918
Louise03,33,NotPreg,967.198,3.745,2.955462624,1.320421616969183,6.874403231473797,1.0836551949495734
Louise03,34,NotPreg,714.396,1.756,2.032352941,0.5630384952129249,6.5714374304424705,0.7091942060706322
Louise03,37,NotPreg,813.386,1.587,0.753036437,0.461845441544272,6.701205781621042,-0.28364166324273293
Louise03,38,NotPreg,825.077,2.428,3.494545455,0.8870678731972518,6.71547671531273,1.251203311433794
Louise03,39,NotPreg,979.608,3.716,2.786701084,1.3126478209515922,6.887152491643278,1.0248584890699344
Louise03,41,NotPreg,1065.292,3.048,3.480336311,1.1144856378244,6.971004218967252,1.2471289302088875
Louise03,44,NotPreg,561.714,1.92,1.323228512,0.6523251860396901,6.330992823564616,0.2800745928181389
Louise03,45,NotPreg,782.609,1.843,1.954300203,0.6113946786876863,6.662633209837965,0.6700321769273984
Louise03,46,NotPreg,953.485,5.332,6.623741224,1.6737264023164622,6.860123693401263,1.8906603498947252
Louise03,47,NotPreg,858.173,2.358,1.30382085,0.8578138021151792,6.754805710864654,0.26529906909695666
Louise03,48,NotPreg,891.019,2.914,2.398413866,1.069526707773013,6.792365751598107,0.8748076297037203
Louise03,51,NotPreg,801.179,3.109,2.470832915,1.1343011310766167,6.686084392764183,0.9045553063471194
Louise03,52,NotPreg,1014.927,1.424,1.241908397,0.35346981298978397,6.922571967707169,0.21664922636295406
Louise03,53,NotPreg,1046.612,2.124,0.831307773,0.7533011033796925,6.953313559570829,-0.18475518807379682
Louise03,54,NotPreg,1770.062,13.753,9.24345679,2.6212569821325706,7.478769853202987,2.223915927163206
Louise03,55,NotPreg,688.026,1.323,0.784036842,0.2799018851328186,6.533826627916968,-0.24329926738889615
Louise03,58,NotPreg,986.434,1.356,0.632062016,0.3045391895182039,6.8940964200314445,-0.45876776306709927
Louise03,59,NotPreg,2125.512,8.04,5.769989754,2.0844290831908747,7.661767993513324,1.752670304781863
Louise03,60,NotPreg,855.586,2.597,2.000701403,0.9543569326806114,6.75178661428803,0.6934978205785481
Louise03,62,NotPreg,744.122,2.361,1.130177638,0.859085258103376,6.612204999884712,0.1223748221392572
Louise03,65,NotPreg,947.917,2.872,2.783950617,1.0550086511859778,6.8542669456794405,1.0238710041682986
Lucy10,2,PregSuccess,NA,430.456,18.42812696,6.064845111907968,NA,2.913878136565892
Lucy10,4,PregSuccess,NA,80.626,9.302654693,4.389821178139794,NA,2.2302998102860796
Lucy10,7,PregSuccess,NA,264.549,9.782235275,5.578026489339217,NA,2.2805680136578164
Lucy10,9,PregSuccess,NA,169.593,9.098520009,5.133401448921119,NA,2.208111763922449
Lucy10,11,PregSuccess,NA,47.274,4.042113588,3.855960461491606,NA,1.3967677205163154
Lucy10,16,PregSuccess,NA,57.964,5.540335833,4.0598221281836775,NA,1.7120551185969846
Lucy10,18,PregSuccess,NA,48.751,5.30477327,3.886725710053984,NA,1.6686070322270707
Lucy10,23,PregSuccess,NA,83.637,7.932421172,4.426486005911421,NA,2.070958307079478
Lucy10,25,PregSuccess,NA,62.795,6.971617944,4.13987545247009,NA,1.9418473275332113
Lucy10,28,PregSuccess,NA,42.655,5.607298403,3.753144500360658,NA,1.7240690354507595
Lucy10,32,PregSuccess,NA,70.016,3.337529405,4.248723787359461,NA,1.2052308341744473
Lucy10,35,PregSuccess,NA,80.592,4.187709088,4.3893993890032945,NA,1.4321538273673373
Lucy10,37,PregSuccess,NA,27.953,6.880782859,3.330524528367109,NA,1.9287324331172782
Lucy10,39,PregSuccess,NA,42.81,2.125654636,3.7567717201568547,NA,0.7540798189344093
Lucy10,44,PregSuccess,NA,43.298,2.432719271,3.768106444565239,NA,0.8890096732559487
Lucy10,46,PregSuccess,NA,96.945,21.53729349,4.574143807382969,NA,3.06978601341574
Lucy10,51,PregSuccess,NA,53.548,12.9285782,3.9805784479236515,NA,2.5594402254073363
Lucy10,56,PregSuccess,NA,48.148,10.14333658,3.8742796005174887,NA,2.3168169953195883
Lucy10,58,PregSuccess,NA,38.43,8.347046327,3.6488384045767526,NA,2.1219077429909716
Lucy10,60,PregSuccess,NA,47.826,4.112443061,3.867569424673841,NA,1.4140172706460983
Lucy10,63,PregSuccess,NA,22.306,1.121829348,3.104855700572345,NA,0.11496069927601138
Melosa02,1,PregLost,NA,53.525,NA,3.9801488344757465,NA,NA
Melosa02,10,PregLost,NA,32.987,NA,3.4961135444580336,NA,NA
Melosa02,14,PregLost,NA,2.264,NA,0.8171331603409364,NA,NA
Melosa02,15,PregLost,NA,24.056,NA,3.180384445686228,NA,NA
Melosa02,16,PregLost,NA,51.4,NA,3.9396381724611196,NA,NA
Melosa02,17,PregLost,NA,100.287,NA,4.608036075401136,NA,NA
Melosa02,21,PregLost,NA,28.091,NA,3.335449240340093,NA,NA
Melosa02,22,PregLost,NA,55.937,NA,4.024226057447639,NA,NA
Melosa02,23,PregLost,NA,76.722,NA,4.340188499057086,NA,NA
Melosa02,24,PregLost,NA,6.888,NA,1.9297807671254297,NA,NA
Melosa02,29,PregLost,NA,73.107,NA,4.291924121405036,NA,NA
Melosa02,30,PregLost,NA,186.429,NA,5.228050469549413,NA,NA
Melosa02,31,PregLost,NA,81.018,NA,4.39467135220696,NA,NA
Melosa02,33,PregLost,NA,61.721,NA,4.122624229567205,NA,NA
Morada03,2,NotPreg,199.588,7.992,0.359282598,2.0784410413462524,5.296255241829589,-1.0236460190998744
Morada03,6,NotPreg,266.794,17.483,0.334492616,2.861228980215512,5.58647682503297,-1.09514047439592
Morada03,7,NotPreg,189.101,7.261,0.142145964,1.9825175603981098,5.242281263857727,-1.9509008338312923
Morada03,10,NotPreg,247.735,17.255,0.82041011,2.8481019565499666,5.512359626473043,-0.19795092960289443
Morada03,11,NotPreg,173.706,16.98,0.583129883,2.8320361808832013,5.157364214964822,-0.5393453335677865
Morada03,17,NotPreg,222.167,11.288,0.052385686,2.423740214550513,5.403429351324622,-2.9491218929112293
Morada03,18,NotPreg,219.482,15.195,0.368969727,2.7209664263687565,5.39127022459686,-0.9970406789575346
Morada03,19,NotPreg,236.701,37.172,0.874347826,3.615555789695093,5.46679774126809,-0.13427701224404195
Morada03,21,NotPreg,292.58,39.518,1.163247012,3.6767562643116256,5.67873813354994,0.15121524307394466
Morada03,23,NotPreg,221.29,34.924,0.227080292,3.5531742719485613,5.399474058507774,-1.4824516147900033
Morada03,24,NotPreg,197.666,16.15,0.462632339,2.7819200496686656,5.286578737642647,-0.770822624581057
Morada03,25,NotPreg,256.74,13.516,0.429706307,2.6038741688520437,5.54806389965678,-0.8446533106267999
Morada03,26,NotPreg,251.839,54.223,0.782466896,3.993105172676345,5.5287899944460595,-0.2453036628940387
Morada03,28,NotPreg,276.848,31.325,0.18469031,3.444416500782132,5.623468619114292,-1.689074856607448
Morada03,31,NotPreg,296.923,42.555,1.760961343,3.7507973569289246,5.693472845929949,0.5658598775411557
Morada03,32,NotPreg,270.391,35.846,1.579391892,3.5792319848094056,5.599869059591215,0.45703989447313054
Morada03,34,NotPreg,303.819,38.508,1.55327381,3.65086601191572,5.716432129351547,0.4403648389927355
Morada03,38,NotPreg,277.805,31.039,0.885873883,3.43524447830121,5.626919428718386,-0.12118068275275176
Morada03,39,NotPreg,297.917,36.518,1.709166667,3.5978052897145414,5.6968149242206,0.5360059224913158
Morada03,40,NotPreg,239.624,15.591,0.534121622,2.7466938246944146,5.479071028169829,-0.6271317094002216
Morada03,40,NotPreg,397.508,61.681,2.364089522,4.121975941834415,5.985215059678029,0.8603929676931726
Morada03,45,NotPreg,240.86,25.059,0.6194417,3.221233044441879,5.484215851832334,-0.47893669049312515
Morada03,46,NotPreg,314.516,24.635,1.948461538,3.2041681959959263,5.751034949250252,0.6670401063151739
Morada03,47,NotPreg,215.223,1.604,2.567252475,0.4725005094443228,5.371674699900075,0.9428362511624109
Morada03,48,NotPreg,297.996,24.443,1.90103909,3.196343876361115,5.697080063596526,0.6424006261565312
Morada03,49,NotPreg,326.765,34.379,1.465304642,3.537445912853376,5.789241258107118,0.3820631676087797
Morada03,52,NotPreg,303.954,20.566,1.595116722,3.0236392268069987,5.716876374167359,0.46694691349659095
Morada03,53,NotPreg,407.709,51.42,2.370160506,3.9400272018377436,6.010553684636745,0.8629576769045028
Morada03,54,NotPreg,270.357,15.364,0.596772592,2.732027110483658,5.599743307854566,-0.5162191560801439
Morada03,55,NotPreg,427.8,52.582,2.734528487,3.9623738558548673,6.0586557966483054,1.00595902137705
Morada03,59,NotPreg,332.453,34.535,0.959769563,3.5419733025409363,5.806498496721119,-0.04106206187578354
Morada03,60,NotPreg,461.707,66.755,1.264219512,4.201029200842059,6.134930490758202,0.23445494520368412
Morada03,61,NotPreg,328.163,27.627,2.304176844,3.3187935554073396,5.793510436164293,0.8347234950964479
Morada03,62,NotPreg,445.385,59.134,1.069906726,4.079806055100978,6.098939076662989,0.06757147271150156
Morada03,63,NotPreg,396.029,33.192,1.608584114,3.5023088830305666,5.981487440896357,0.4753543597707838
Morada04,1,PregSuccess,188.697,34.513,0.201293103,3.5413360646558574,5.240142553996933,-1.6029932092184391
Morada04,2,PregSuccess,158.548,3.113,1.660155869,1.1355868914594711,5.066057386587545,0.5069114949483574
Morada04,6,PregSuccess,189.721,19.931,0.177665706,2.9922763085806006,5.245554571921065,-1.7278515506284766
Morada04,7,PregSuccess,250.883,12.476,1.037134208,2.523806798745557,5.524986694998711,0.03646134035267898
Morada04,8,PregSuccess,242.578,31.446,1.172983671,3.4482717890480843,5.4913233081439685,0.15955064885833173
Morada04,9,PregSuccess,190.667,11.223,0.405519318,2.417965244034119,5.250528450961908,-0.9025867666107377
Morada04,12,PregSuccess,237.247,21.548,0.980558229,3.0702830048182874,5.469101792520733,-0.019633248061652186
Morada04,13,PregSuccess,125.458,14.475,1.271503405,2.672423023459059,4.831971041205649,0.24019998381589322
Morada04,15,PregSuccess,216.641,28.113,2.067371601,3.336232102809796,5.378241605665989,0.7262780424805562
Morada04,22,PregSuccess,178.904,11.935,1.346255507,2.4794752597907936,5.186849349124416,0.2973270401021931
Morada04,23,PregSuccess,158.766,19.876,0.535540734,2.9895129737400743,5.067431420095667,-0.6244783247604077
Morada04,26,PregSuccess,256.99,74.872,1.167348977,4.315779988854955,5.54903717363235,0.15473534630506988
Morada04,28,PregSuccess,368.306,79.12,3.141674781,4.370965687314457,5.908914114385387,1.1447560274743003
Morada04,29,PregSuccess,207.164,35.644,1.530576071,3.5735808297504734,5.333510750116141,0.42564418153307226
Morada04,30,PregSuccess,334.95,87.228,1.449850746,4.468525380290498,5.8139812669542765,0.3714606173413332
Morada04,33,PregSuccess,385.417,85.261,3.867018072,4.445717140097745,5.954325865023016,1.3524836860044647
Morada04,35,PregSuccess,293.96,17.668,1.271100917,2.87175509373428,5.683443703660671,0.23988338874061604
Morada04,36,PregSuccess,249.5,19.556,1.526673327,2.973282144716399,5.519458915191573,0.4230910721122229
Morada04,37,PregSuccess,247.664,11.203,0.853959666,2.416181599576586,5.512072988831521,-0.1578713158171123
Morada04,40,PregSuccess,228.018,21.02,0.570811655,3.045474365448805,5.429424573206682,-0.5606959748773331
Morada04,44,PregSuccess,211.604,6.943,0.877181863,1.9377339577711363,5.354716603397156,-0.13104093866674754
Morada04,47,PregSuccess,307.827,31.486,0.470998495,3.449543002592437,5.729537936855912,-0.7529003802999114
Morada04,49,PregSuccess,255.938,7.952,0.481395349,2.073423469354273,5.544935227647434,-0.7310664150840749
Morada04,51,PregSuccess,161.12,10.287,0.358049536,2.330880962148893,5.0821494289702525,-1.0270839334384205
Morada04,55,PregSuccess,384.476,40.487,0.511492033,3.7009809349306084,5.951881368271951,-0.670423269469335
Morada04,56,PregSuccess,469.883,38.697,1.655283308,3.655762077651109,6.15248372754414,0.5039721772604454
Morada04,58,PregSuccess,134.744,4.193,5.628981349,1.4334164681886254,4.903376681896085,1.7279284930992462
Morada04,64,PregSuccess,284.615,19.065,0.702259615,2.947854193309527,5.651137389818515,-0.35345212138628135
Nina14,12,WithFemales,109,2.865,0.838226827,1.052568350166703,4.6913478822291435,-0.1764665385153803
Nina14,18,WithFemales,37.143,0.41,3.652091239,-0.8915981192837836,3.6147753281066644,1.2952999457174683
Nina14,21,WithFemales,57.461,1.056,3.212769887,0.054488185284069776,4.051106456810775,1.167133458210078
Nina14,22,WithFemales,37.251,0.255,2.750054472,-1.3664917338237108,3.6176787901028145,1.0116207194823041
Nina14,24,WithFemales,78.327,1.001,2.64775298,9.995003330834232e-4,4.360892371143596,0.9737113482249096
Nina14,26,WithFemales,43.426,0.74,4.257017161,-0.3011050927839216,3.7710583400715803,1.448568718080549
Nina14,36,WithFemales,67.021,1.863,3.104269546,0.6221880916194514,4.205006003116977,1.1327784368239435
Nina14,52,WithFemales,43.737,0.306,4.173939559,-1.1841701770297564,3.7781944257907947,1.4288603281955916
Nina14,60,WithFemales,53.306,0.349,1.065403579,-1.05268335677971,3.9760488951927044,0.06335367479679005
Nina14,64,WithFemales,79.269,2.528,10.3270042,0.927428476284611,4.372847131656588,2.3347622313900653
Nuch09,5,PregSuccess,92.855,30.508,0.146980873,3.417988944301992,4.531039136645016,-1.9174528163154343
Nuch09,6,PregSuccess,99.547,32.896,0.249231451,3.4933510698326997,4.600629894445873,-1.389373292167213
Nuch09,7,PregSuccess,93.727,34.514,1.196400378,3.5413650388253872,4.5403863014180414,0.1793173637214496
Nuch09,8,PregSuccess,98.23,49.748,0.339534865,3.9069702617914945,4.5873116676867784,-1.0801786421162594
Nuch09,9,PregSuccess,139.213,64.664,1.329605817,4.169204632431543,4.936005134344267,0.2848825201094764
Nuch09,10,PregSuccess,160.563,52.685,1.49785428,3.964330785051491,5.078686388917414,0.4040336039948837
Nuch09,11,PregSuccess,119.972,60.786,0.243856884,4.107359499299595,4.787258382222255,-1.4111737667549966
Nuch09,12,PregSuccess,141.265,60.568,0.643772584,4.103766700801005,4.950637559078559,-0.44040974567780045
Nuch09,14,PregSuccess,131.277,58.949,1.613039289,4.076672663311084,4.877309594601165,0.4781201565649643
Nuch09,15,PregSuccess,168.688,82.442,0.583720072,4.412095015795916,5.128050854834593,-0.5383337398357896
Nuch09,16,PregSuccess,258.267,45.283,0.883238698,3.8129316861171616,5.553993933519552,-0.12415978874889479
Nuch09,17,PregSuccess,191.135,34.904,3.227078008,3.5526014358213085,5.25297998465943,1.1715770863134414
Nuch09,18,PregSuccess,140.45,55.335,1.341083756,4.013405619716749,4.944851553550253,0.2934780602163933
Nuch09,19,PregSuccess,204.165,61.9,2.235000069,4.12552017969055,5.318928490452147,0.8042412589380148
Nuch09,20,PregSuccess,122.901,29.647,0.6951009,3.3893609398862,4.811379153235388,-0.36369826409880524
Nuch09,21,PregSuccess,168.057,68.822,1.538740156,4.2315234612664465,5.1243032075731625,0.43096400109557537
Nuch09,22,PregSuccess,133.792,36.832,1.738948135,3.606367032539472,4.896286355174155,0.5532804103155375
Nuch09,23,PregSuccess,176.415,86.31,2.063082706,4.457945466231566,5.172839173971109,0.7242013234454869
Nuch09,24,PregSuccess,100.645,34.077,0.82591952,3.5286226699173944,4.611599473752995,-0.191257943622146
Nuch09,25,PregSuccess,86.423,47.23,0.28063879,3.8550292839080256,4.459253844087795,-1.2706868813811598
Nuch09,26,PregSuccess,191.657,85.037,2.939587455,4.443086455894964,5.255707316074756,1.078269250076046
Nuch09,28,PregSuccess,184.609,61.338,0.696526047,4.116399553002932,5.21824007494315,-0.3616500894766019
Nuch09,29,PregSuccess,147.64,68.596,1.255952001,4.2282342239939,4.994776878161797,0.22789385155143482
Nuch09,30,PregSuccess,166.732,76.875,1.342806023,4.342180726126682,5.1163877329421545,0.2947614715173177
Nuch09,31,PregSuccess,174.313,80.778,2.989393588,4.391704651225153,5.160852533795211,1.0950705534552543
Nuch09,34,PregSuccess,129.689,35.753,0.410117585,3.576634181703175,4.8651392766231885,-0.891311367718017
Nuch09,35,PregSuccess,153.561,57.839,0.673478933,4.0576632886277455,5.034097882223922,-0.39529856350216164
Nuch09,36,PregSuccess,101.511,45.119,0.610148872,3.8093034438236306,4.620167166993999,-0.4940522991317206
Nuch09,37,PregSuccess,183.249,14.998,0.620447021,2.7079168588791975,5.21084588372595,-0.477315059126891
Nuch09,38,PregSuccess,205.543,18.076,0.512285745,2.8945850915490334,5.325655257789545,-0.6688727139169919
Nuch09,43,PregSuccess,201.505,14.295,3.911190622,2.659909825774275,5.305814194974659,1.363841834549827
Nuch09,44,PregSuccess,151.042,50.549,2.814746868,3.9229431628771367,5.017557943834946,1.0348723349906517
Nuch09,49,PregSuccess,132.986,42.57,1.176085764,3.751149779840061,4.890243859523304,0.16219177538870475
Nuch09,50,PregSuccess,160.461,45.794,1.849703443,3.8241530781715056,5.078050922388853,0.6150253251595608
Nuch09,51,PregSuccess,121.663,28.191,0.654011363,3.3390027780690374,4.801254927473952,-0.42463055305813835
Nuch09,55,PregSuccess,158.73,68.17,0.983398633,4.222004585374694,5.06720464558415,-0.016740714080513374
Nuch09,56,PregSuccess,147.652,61.807,1.135090704,4.124016626657655,4.994858153645093,0.12671256315880125
Nuch09,57,PregSuccess,146.054,51.503,1.975356514,3.941640058400268,4.983976416339572,0.6807488954802201
Nuch09,58,PregSuccess,135.797,57.652,0.543983996,4.054424938220857,4.911161123569828,-0.6088354516765921
Nuch09,62,PregSuccess,164.103,40.865,0.647240675,3.710273950968093,5.100494279464589,-0.4350370675612644
Nuch09,63,PregSuccess,191.051,31.659,2.948972683,3.455022468357063,5.252540408111087,1.0814568666501885
Nuch09,65,PregSuccess,173.737,53.173,3.249513465,3.9735507487193504,5.15754266150185,1.178505282058099
Olive03,1,PregLost,89.277,16.159,1.421545319,2.7824771699901105,4.491743895917899,0.35174453271222755
Olive03,2,PregLost,79.777,16.39,1.688620199,2.7966713927557385,4.379235242360859,0.5239117451620573
Olive03,3,PregLost,134.417,1.622,2.294977843,0.48365995569322123,4.900946908185342,0.8307231889996728
Olive03,8,PregLost,132.234,33.227,1.827751423,3.503362798423441,4.8845730804326095,0.6030864807438507
Olive03,9,PregLost,133.873,39.684,4.541718976,3.680948083787656,4.8968915893472635,1.5133055694662467
Olive03,10,PregLost,89.62,19.511,1.516863905,2.9709784090877616,4.495578509357997,0.41664498309208564
Olive03,13,PregLost,94.844,13.834,1.267338129,2.627129330178393,4.552233436604731,0.23691873945198877
Olive03,14,PregLost,110.308,71.596,3.392274882,4.271039206484254,4.703276453094418,1.2215007529717006
Olive03,15,PregLost,73.718,63.308,2.945857988,4.148011703471036,4.3002470027537365,1.0804001118547781
Olive03,16,PregLost,86.119,26.093,2.77369186,3.261667079123085,4.4557300607241475,1.020179234251836
Olive03,17,PregLost,110.115,33.75,1.011659193,3.518980417318539,4.701525274230854,0.01159174833665748
Olive03,22,PregLost,82.143,62.628,0.888472906,4.137212462449276,4.40846163087096,-0.11825112594355022
Olive03,27,PregLost,135.319,37.224,2.857043994,3.616953714542347,4.907634953994573,1.0497875218000112
Olive03,28,PregLost,306.408,8.621,5.803018308,2.154201087227788,5.724917547186159,1.7583781801233636
Olive03,29,PregLost,185.979,24.218,3.865968841,3.1870961583321744,5.225633764113346,1.3522123210019779
Olive03,30,PregLost,159.113,17.548,6.269132778,2.8649399833039673,5.069614641622286,1.8356380321600552
Olive03,31,PregLost,136.781,41.635,2.502078299,3.7289411596877824,4.918381106653606,0.9171217061194032
Olive03,38,PregLost,146.487,105.335,1.972197309,4.657145747578434,4.986936687318378,0.6791483064490823
Olive03,41,PregLost,158.722,42.803,6.062063882,3.7566081935892632,5.067154244263625,1.8020503166863215
Olive03,42,PregLost,183.802,67.385,7.127218935,4.210422441221123,5.213859091255203,1.963921107144306
Olive03,43,PregLost,130.487,47.56,2.582778582,3.861992071822581,4.871273604942422,0.9488657891850714
Olive03,44,PregLost,153.985,82.489,0.849447912,4.412664951117623,5.0368551950722855,-0.16316865581833273
Olive03,45,PregLost,163.268,11.608,3.177207294,2.451694515581887,5.095393022415223,1.1560026015062959
Olive03,48,PregLost,124.692,55.768,2.9716395860000002,4.021200228184098,4.82584669665851,1.0891138496497783
Olive03,49,PregLost,143.862,33.716,1.355895197,3.517972502135236,4.968854506747689,0.3044618981832229
Olive03,50,PregLost,123.482,23.087,2.494123361,3.139269688550187,4.8160953964577615,0.913937309146053
Olive03,51,PregLost,150.666,40.9,3.317917078,3.711130063048756,5.015065466375571,1.199337199894777
Olive03,52,PregLost,231.017,90.651,2.889541547,4.507016968579617,5.442491300887549,1.061097855284541
Olive03,55,PregLost,240.039,83.988,2.592419825,4.430673931495403,5.480801410140296,0.9525917348959864
Olive03,56,PregLost,165.966,33.724,0.886653485,3.518209750060429,5.111782948101102,-0.12030103252636352
Olive03,57,PregLost,174.159,34.646,1.420096154,3.5451822788567493,5.159968675063229,0.35072458340518137
Olive03,58,PregLost,245.065,90.9,1.454646124,4.509760001183433,5.5015234814797305,0.3747626572964918
Olive03,59,PregLost,277.037,62.791,4.178222222,4.139811751102082,5.624151071274345,1.4298858503268992
Olive03,60,PregLost,279.237,14.89,3.440336967,2.7006898466959175,5.632060883597992,1.2355694221112339
Olive03,62,PregLost,297.198,396.594,1.410619469,5.982913087378217,5.69439858334586,0.3440289476249535
Olive03,63,PregLost,315.914,151.627,2.432323734,5.021423557614154,5.75547002464813,0.8888470695542077
Olive03,64,PregLost,264.951,162.635,5.242941176,5.091508426102811,5.579544903228686,1.6568826339966534
Olive04,2,PregLost,178.028,20.928,1.730701324,3.041087975274788,5.181940841291993,0.5485267159569018
Olive04,3,PregLost,98.678,0.503,1.495508982,-0.6871651088823978,4.591862023924352,0.4024666050878838
Olive04,4,PregLost,138.148,16.652,0.957070961,2.8125303293327293,4.928325574246898,-0.04387774085282818
Olive04,5,PregLost,104.835,28.209,1.673767353,3.3396410759630495,4.652387685597202,0.5150769857066178
Olive04,6,PregLost,85.93,51.972,2.296130653,3.95070511202049,4.453533011325132,0.8312253814550384
Olive04,13,PregLost,144.354,17.303,2.111291091,2.8508798968745115,4.972268616151065,0.7472996518279157
Olive04,14,PregLost,166.667,18.849,2.540182648,2.9364598620889195,5.115997809752082,0.93223598710655875
Olive04,16,PregLost,143.6,81.39,0.455619147,4.3992524153389505,4.9670316566141235,-0.7860980223922611
Olive04,17,PregLost,138.042,47.289,0.741942149,3.856277710312515,4.927557986678887,-0.29848400516156476
Olive04,18,PregLost,120.968,46.274,0.211892152,3.8345802482854903,4.795526047810368,-1.5516778507316409
Olive04,19,PregLost,138.693,13.797,2.594170854,2.6244511772258967,4.932262857409855,0.9532669487984895
Olive04,20,PregLost,147.294,13.584,0.563195876,2.6088926295689916,4.992430589441409,-0.5741277966082955
Olive04,23,PregLost,122.509,25.827,2.056617271,3.2514204563439275,4.808184496673793,0.7210625316187884
Olive04,24,PregLost,114.924,13.796,0.413727406,2.6243786950745944,4.744271040327483,-0.8825479616369124
Olive04,25,PregLost,102.733,52.462,2.398026316,3.9600890979971854,4.632133389566309,0.8746460306902281
Olive04,30,PregLost,134.48,2.636,0.868809643,0.9692626166402608,4.90141548910036,-0.14063123064675073
Olive04,31,PregLost,91.24,19.622,0.542620482,2.976651385741199,4.5134933974161875,-0.6113451315891639
Olive04,32,PregLost,120.005,19.541,0.887090164,2.9725148223778066,4.787533408580681,-0.11980865133129227
Olive04,33,PregLost,167.599,5.266,0.75671414,1.6612710610741177,5.12157422144307,-0.2787697190547696
Olive04,34,PregLost,196.144,17.361,3.473283582,2.8542263112598114,5.278849083352639,1.2451004237541408
Olive04,37,PregLost,97.327,13.337,1.575340393,2.5905421276402576,4.578076442989975,0.4544713714661673
Olive04,38,PregLost,106.152,15.925,1.302879581,2.767890201458227,4.664872029234135,0.26457687714139727
Olive04,39,PregLost,108.225,66.49,5.128355091,4.197051560414364,4.684212393328044,1.6347849627358295
Olive04,40,PregLost,49.347,31.497,1.285341074,3.449892303200914,3.898876973758131,0.25102411036496003
Olive04,41,PregLost,79.198,21.454,0.991578947,3.0659111081752375,4.371951045976277,-0.00845671038977331
Olive04,44,PregLost,107.464,47.505,1.947378932,3.860834968658713,4.677155907760712,0.6664843309767309
Olive04,45,PregLost,116.832,45.298,10.63251438,3.8132628814039684,4.760737005473226,2.363916700601826
